tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
272,1219,0.14573469839915237,34.16778289068909,34.03125,1.0303527481542247,4.605414273995078,1767.0
273,1224,0.14610045350246995,34.095202078227125,34.01171875,1.0318627450980393,4.612745098039215,1779.0
274,1229,0.1443369593269462,34.0272674684703,34.0,1.0309194467046379,4.613506916192026,1775.0
275,1235,0.1444921188576664,33.93482730263158,34.0,1.0315789473684212,4.614574898785425,1771.0
276,1234,0.14332928516839216,34.029575440640194,34.0,1.0291734197730957,4.6158833063209075,1771.0
277,1237,0.1434918619126753,34.02061123181083,34.0,1.0282942603071947,4.614389652384802,1775.0
278,1238,0.14274076372296793,34.064200701736674,34.005859375,1.0274636510500808,4.617124394184168,1765.0
279,1243,0.1437547602237842,33.99395049778761,34.0,1.0289621882542237,4.621078037007241,1767.0
280,1247,0.1433101204569613,33.94985151864475,34.0,1.028869286287089,4.615878107457899,1761.0
281,1251,0.14346741816763373,33.90283710531575,34.0,1.0295763389288568,4.616306954436451,1766.0
282,1255,0.14447913340174767,33.85533802290837,34.0,1.0294820717131474,4.617529880478088,1766.0
283,1261,0.14526607604128974,33.75610564532117,34.0,1.0309278350515463,4.617763679619349,1766.0
284,1265,0.14586264026068815,33.70865550889328,34.0,1.0316205533596838,4.618972332015811,1762.0
285,1267,0.14560794045208833,33.7091154054854,34.0,1.031570639305446,4.624309392265193,1762.0
286,1266,0.14458220466569552,33.798559686018955,34.0,1.029225908372828,4.621642969984202,1758.0
287,1268,0.1449070054517343,33.80124334582019,34.0,1.028391167192429,4.618296529968454,1765.0
288,1268,0.14521095139330223,33.86189496253943,34.0,1.028391167192429,4.617507886435331,1766.0
